epoch,batch,train_loss,train_accuracy
16.0,2175.0,0.29493615,0.875
16.0,2176.0,0.33610174,0.9375
16.0,2177.0,0.40595275,0.875
16.0,2178.0,0.5079252,0.875
16.0,2179.0,0.33775795,0.90625
16.0,2180.0,0.5740256,0.8125
16.0,2181.0,0.67588156,0.78125
16.0,2182.0,0.2319448,0.90625
16.0,2183.0,0.35421827,0.90625
16.0,2184.0,0.62663364,0.78125
16.0,2185.0,0.6259507,0.875
16.0,2186.0,0.3303974,0.9375
16.0,2187.0,0.29224926,0.90625
16.0,2188.0,0.7904373,0.71875
16.0,2189.0,0.57670355,0.84375
16.0,2190.0,0.8261712,0.8125
16.0,2191.0,0.42120665,0.875
16.0,2192.0,0.32916176,0.9565217391304348
17.0,2193.0,0.32520995,0.9375
17.0,2194.0,0.6556989,0.875
17.0,2195.0,0.776839,0.71875
17.0,2196.0,0.64522666,0.84375
17.0,2197.0,0.46498337,0.875
17.0,2198.0,0.41568017,0.84375
17.0,2199.0,0.6694271,0.78125
17.0,2200.0,0.3293991,0.90625
17.0,2201.0,0.91038513,0.71875
17.0,2202.0,0.56493324,0.84375
17.0,2203.0,0.45530143,0.84375
17.0,2204.0,0.48514777,0.90625
17.0,2205.0,0.6691788,0.75
17.0,2206.0,0.51617,0.78125
17.0,2207.0,0.56819063,0.84375
17.0,2208.0,0.4288271,0.875
17.0,2209.0,0.5049999,0.84375
17.0,2210.0,0.28178823,0.90625
17.0,2211.0,0.65662736,0.78125
17.0,2212.0,0.57402647,0.78125
17.0,2213.0,0.41498888,0.875
17.0,2214.0,0.33075806,0.90625
17.0,2215.0,0.35599378,0.84375
17.0,2216.0,0.63288164,0.875
17.0,2217.0,0.38017678,0.875
17.0,2218.0,0.37315547,0.84375
17.0,2219.0,0.32596254,0.875
17.0,2220.0,0.6104381,0.84375
17.0,2221.0,0.4104447,0.9375
17.0,2222.0,0.33939114,0.875
17.0,2223.0,0.4291272,0.90625
17.0,2224.0,0.4429212,0.84375
17.0,2225.0,0.7207105,0.8125
17.0,2226.0,0.6090925,0.84375
17.0,2227.0,0.29597637,0.9375
17.0,2228.0,0.33187333,0.90625
17.0,2229.0,0.39044413,0.90625
17.0,2230.0,0.3319978,0.875
17.0,2231.0,0.5971718,0.875
17.0,2232.0,0.5657777,0.875
17.0,2233.0,0.58383495,0.84375
17.0,2234.0,0.45267156,0.875
17.0,2235.0,0.23950784,0.90625
17.0,2236.0,0.56646335,0.78125
17.0,2237.0,0.36618647,0.9375
17.0,2238.0,0.30621466,0.9375
17.0,2239.0,0.463763,0.9375
17.0,2240.0,0.32176277,0.90625
17.0,2241.0,0.4590888,0.84375
17.0,2242.0,0.52056277,0.75
17.0,2243.0,0.40912068,0.875
17.0,2244.0,0.461378,0.84375
17.0,2245.0,0.42662394,0.84375
17.0,2246.0,0.2820492,0.9375
17.0,2247.0,0.52531105,0.875
17.0,2248.0,0.3603772,0.96875
17.0,2249.0,0.5226462,0.8125
17.0,2250.0,0.6068097,0.78125
17.0,2251.0,0.40682882,0.875
17.0,2252.0,0.20773524,1.0
17.0,2253.0,0.52460194,0.84375
17.0,2254.0,0.50924474,0.84375
17.0,2255.0,0.49922144,0.8125
17.0,2256.0,0.4913994,0.875
17.0,2257.0,0.343655,0.90625
17.0,2258.0,0.5093308,0.75
17.0,2259.0,0.37540132,0.875
17.0,2260.0,0.49469924,0.8125
17.0,2261.0,0.64728165,0.8125
17.0,2262.0,0.48670465,0.8125
17.0,2263.0,0.66579926,0.8125
17.0,2264.0,0.45281082,0.875
17.0,2265.0,0.26710334,0.90625
17.0,2266.0,0.6062406,0.84375
17.0,2267.0,0.4991906,0.875
17.0,2268.0,0.7614654,0.71875
17.0,2269.0,0.7255607,0.78125
17.0,2270.0,0.47440752,0.84375
17.0,2271.0,0.70541173,0.75
17.0,2272.0,0.30360022,0.96875
17.0,2273.0,0.47371978,0.875
17.0,2274.0,0.40283084,0.875
17.0,2275.0,0.2871732,0.875
17.0,2276.0,0.6148883,0.84375
17.0,2277.0,0.93511516,0.6875
17.0,2278.0,0.47146568,0.875
17.0,2279.0,0.2225159,0.96875
17.0,2280.0,0.4813046,0.875
17.0,2281.0,0.44760227,0.84375
17.0,2282.0,0.2098974,0.96875
17.0,2283.0,0.40453675,0.875
17.0,2284.0,0.5194001,0.8125
17.0,2285.0,0.32144386,0.90625
17.0,2286.0,0.35030773,0.9375
17.0,2287.0,0.25687456,0.90625
17.0,2288.0,0.44616234,0.84375
17.0,2289.0,0.29043242,0.9375
17.0,2290.0,0.53423023,0.84375
17.0,2291.0,0.22083712,0.96875
17.0,2292.0,0.6415868,0.8125
17.0,2293.0,0.51902956,0.84375
17.0,2294.0,0.4973076,0.8125
17.0,2295.0,0.34755898,0.875
17.0,2296.0,0.3903891,0.9375
17.0,2297.0,0.38045308,0.90625
17.0,2298.0,0.28320718,0.9375
17.0,2299.0,0.2975122,0.90625
17.0,2300.0,0.4888321,0.84375
17.0,2301.0,0.5648808,0.875
17.0,2302.0,0.3208345,0.875
17.0,2303.0,0.6581944,0.875
17.0,2304.0,0.40360844,0.84375
17.0,2305.0,0.4990092,0.875
17.0,2306.0,0.38439363,0.875
17.0,2307.0,0.5525797,0.8125
17.0,2308.0,0.47125652,0.78125
17.0,2309.0,0.54845613,0.875
17.0,2310.0,0.51679194,0.84375
17.0,2311.0,0.55577826,0.875
17.0,2312.0,0.41952282,0.84375
17.0,2313.0,0.36731693,0.9375
17.0,2314.0,0.5751571,0.8125
17.0,2315.0,0.67278403,0.78125
17.0,2316.0,0.35632235,0.90625
17.0,2317.0,0.4280927,0.8125
17.0,2318.0,0.5485309,0.75
17.0,2319.0,0.32523754,0.875
17.0,2320.0,0.465408,0.875
17.0,2321.0,0.3179932,0.875
17.0,2322.0,0.28467113,0.9375
17.0,2323.0,0.3323278,0.9375
17.0,2324.0,0.34234732,0.84375
17.0,2325.0,0.42578125,0.84375
17.0,2326.0,0.23107326,0.90625
17.0,2327.0,0.44545493,0.90625
17.0,2328.0,0.44124252,0.84375
17.0,2329.0,0.5169911,0.782608695652174
18.0,2330.0,0.4885029,0.8125
18.0,2331.0,0.22452468,0.9375
18.0,2332.0,0.46037552,0.875
18.0,2333.0,0.15874688,0.96875
18.0,2334.0,0.3640803,0.90625
18.0,2335.0,0.5142637,0.84375
18.0,2336.0,0.5129581,0.84375
18.0,2337.0,0.25471544,0.90625
18.0,2338.0,0.46790352,0.8125
18.0,2339.0,0.50428265,0.8125
18.0,2340.0,0.39105183,0.875
18.0,2341.0,0.58218235,0.8125
18.0,2342.0,0.32722548,0.84375
18.0,2343.0,0.45032668,0.90625
18.0,2344.0,0.2740748,0.9375
18.0,2345.0,0.42891255,0.8125
18.0,2346.0,0.6250563,0.84375
18.0,2347.0,0.30481178,0.90625
18.0,2348.0,0.44322634,0.90625
18.0,2349.0,0.6420331,0.8125
18.0,2350.0,0.356646,0.84375
18.0,2351.0,0.60680085,0.8125
18.0,2352.0,0.51890826,0.84375
18.0,2353.0,0.323935,0.9375
18.0,2354.0,0.50840294,0.84375
18.0,2355.0,0.53319895,0.875
18.0,2356.0,0.4226065,0.875
18.0,2357.0,0.4184204,0.875
18.0,2358.0,0.41471997,0.84375
18.0,2359.0,0.60478413,0.71875
18.0,2360.0,0.51447743,0.90625
18.0,2361.0,0.4220291,0.875
18.0,2362.0,0.32704735,0.90625
18.0,2363.0,0.45519632,0.84375
18.0,2364.0,0.3803903,0.875
18.0,2365.0,0.3252931,0.90625
18.0,2366.0,0.3931394,0.84375
18.0,2367.0,0.7166919,0.8125
18.0,2368.0,0.3478746,0.90625
18.0,2369.0,0.297592,0.875
18.0,2370.0,0.53712684,0.84375
18.0,2371.0,0.33512434,0.875
18.0,2372.0,0.28065196,0.9375
18.0,2373.0,0.63593435,0.84375
18.0,2374.0,0.687211,0.78125
18.0,2375.0,0.28799024,0.90625
18.0,2376.0,0.53930163,0.75
18.0,2377.0,0.6398217,0.8125
18.0,2378.0,0.6583174,0.71875
18.0,2379.0,0.46495363,0.90625
18.0,2380.0,0.47090113,0.875
18.0,2381.0,0.4922188,0.90625
18.0,2382.0,0.29128808,0.875
18.0,2383.0,0.6705549,0.71875
18.0,2384.0,0.36210787,0.90625
18.0,2385.0,1.0823749,0.71875
18.0,2386.0,0.49145547,0.875
18.0,2387.0,0.41825336,0.90625
18.0,2388.0,0.52433175,0.8125
18.0,2389.0,0.39684662,0.84375
18.0,2390.0,0.53717214,0.71875
18.0,2391.0,0.28955203,0.875
18.0,2392.0,0.46598324,0.84375
18.0,2393.0,0.5115084,0.84375
18.0,2394.0,0.8927062,0.625
18.0,2395.0,0.28333843,0.9375
18.0,2396.0,0.78325444,0.8125
18.0,2397.0,0.23383676,0.9375
18.0,2398.0,0.48075297,0.84375
18.0,2399.0,0.30853066,0.90625
18.0,2400.0,0.52662706,0.75
18.0,2401.0,0.5131542,0.84375
18.0,2402.0,0.28319567,0.9375
18.0,2403.0,0.44043717,0.9375
18.0,2404.0,0.6662988,0.84375
18.0,2405.0,0.45619887,0.90625
18.0,2406.0,0.38846424,0.875
18.0,2407.0,0.39090532,0.875
18.0,2408.0,0.60670507,0.71875
18.0,2409.0,0.6817047,0.71875
18.0,2410.0,0.95479137,0.71875
18.0,2411.0,0.17665677,0.9375
18.0,2412.0,0.76898485,0.75
18.0,2413.0,0.45630494,0.90625
18.0,2414.0,0.40053216,0.875
18.0,2415.0,0.3911653,0.84375
18.0,2416.0,0.541088,0.875
18.0,2417.0,0.42054635,0.875
18.0,2418.0,0.2391349,0.96875
18.0,2419.0,0.5817178,0.71875
18.0,2420.0,0.25690836,0.96875
18.0,2421.0,0.44523787,0.875
18.0,2422.0,0.62361914,0.78125
18.0,2423.0,0.63033456,0.75
18.0,2424.0,0.1987605,0.96875
18.0,2425.0,0.8205765,0.75
18.0,2426.0,0.42272294,0.90625
18.0,2427.0,0.36393356,0.90625
18.0,2428.0,0.48474804,0.875
18.0,2429.0,0.40762138,0.90625
18.0,2430.0,0.36287162,0.875
18.0,2431.0,0.31897765,0.96875
18.0,2432.0,0.42334038,0.8125
18.0,2433.0,0.51571435,0.84375
18.0,2434.0,0.19049512,0.96875
18.0,2435.0,0.2351461,0.9375
18.0,2436.0,0.57113415,0.75
18.0,2437.0,0.49816096,0.8125
18.0,2438.0,0.5447163,0.84375
18.0,2439.0,0.54231834,0.875
18.0,2440.0,0.39877033,0.875
18.0,2441.0,0.46623787,0.78125
18.0,2442.0,0.41809848,0.875
18.0,2443.0,0.39095098,0.90625
18.0,2444.0,0.35063934,0.90625
18.0,2445.0,0.4687178,0.9375
18.0,2446.0,0.36566022,0.875
18.0,2447.0,0.5277404,0.84375
18.0,2448.0,0.5741289,0.8125
18.0,2449.0,0.545586,0.8125
18.0,2450.0,0.29911956,0.9375
18.0,2451.0,0.4594438,0.8125
18.0,2452.0,0.3638041,0.875
18.0,2453.0,0.54203206,0.75
18.0,2454.0,0.45248085,0.875
18.0,2455.0,0.5760025,0.78125
18.0,2456.0,0.37175754,0.875
18.0,2457.0,0.2853636,0.9375
18.0,2458.0,0.5939415,0.90625
18.0,2459.0,0.62007123,0.78125
18.0,2460.0,0.4004158,0.84375
18.0,2461.0,0.45783505,0.875
18.0,2462.0,0.47996408,0.875
18.0,2463.0,0.21813332,0.90625
18.0,2464.0,0.3314085,0.90625
18.0,2465.0,0.6034912,0.78125
18.0,2466.0,0.5449241,0.8695652173913043
19.0,2467.0,0.43035203,0.84375
19.0,2468.0,0.70575905,0.71875
19.0,2469.0,0.54608256,0.84375
19.0,2470.0,0.17671649,0.9375
19.0,2471.0,0.23422684,0.9375
19.0,2472.0,0.3756687,0.90625
19.0,2473.0,0.33739832,0.90625
19.0,2474.0,0.42156708,0.84375
19.0,2475.0,0.3534485,0.84375
19.0,2476.0,0.4834194,0.84375
19.0,2477.0,0.42292547,0.875
19.0,2478.0,0.2489079,0.90625
19.0,2479.0,0.40189573,0.875
19.0,2480.0,0.7404884,0.78125
19.0,2481.0,0.35405317,0.90625
19.0,2482.0,0.66701156,0.78125
19.0,2483.0,0.43912393,0.8125
19.0,2484.0,0.38322353,0.90625
19.0,2485.0,0.29227298,0.96875
19.0,2486.0,0.23403513,0.90625
19.0,2487.0,0.5561476,0.78125
19.0,2488.0,0.35926872,0.90625
19.0,2489.0,0.60624486,0.90625
19.0,2490.0,0.5785844,0.8125
19.0,2491.0,0.41652527,0.84375
19.0,2492.0,0.40332082,0.875
19.0,2493.0,0.44622323,0.90625
19.0,2494.0,0.42809245,0.84375
19.0,2495.0,0.48314628,0.78125
19.0,2496.0,0.7350079,0.8125
19.0,2497.0,0.36728203,0.875
19.0,2498.0,0.45760047,0.84375
19.0,2499.0,0.38933697,0.9375
19.0,2500.0,0.38372552,0.90625
19.0,2501.0,0.39756015,0.875
19.0,2502.0,0.38281366,0.9375
19.0,2503.0,0.43017337,0.875
19.0,2504.0,0.41668722,0.9375
19.0,2505.0,0.4077656,0.875
19.0,2506.0,0.63845915,0.78125
19.0,2507.0,0.3762272,0.875
19.0,2508.0,0.4657829,0.84375
19.0,2509.0,0.3365584,0.875
19.0,2510.0,0.179632,0.9375
19.0,2511.0,0.44654554,0.84375
19.0,2512.0,0.30312878,0.96875
19.0,2513.0,0.2991126,0.90625
19.0,2514.0,0.35820237,0.875
19.0,2515.0,0.6558588,0.78125
19.0,2516.0,0.37921587,0.78125
19.0,2517.0,0.34127563,0.90625
19.0,2518.0,0.40261355,0.9375
19.0,2519.0,0.4546032,0.8125
19.0,2520.0,0.5805488,0.75
19.0,2521.0,0.23533009,0.9375
19.0,2522.0,0.5136499,0.84375
19.0,2523.0,0.4065771,0.90625
19.0,2524.0,0.6492739,0.78125
19.0,2525.0,0.7215088,0.78125
19.0,2526.0,0.37018752,0.90625
19.0,2527.0,0.3233306,0.96875
19.0,2528.0,0.5805319,0.8125
19.0,2529.0,0.60004896,0.84375
19.0,2530.0,0.5290303,0.78125
19.0,2531.0,0.29839173,0.90625
19.0,2532.0,0.54648805,0.84375
19.0,2533.0,0.3809525,0.90625
19.0,2534.0,0.7732656,0.75
19.0,2535.0,0.5958059,0.78125
19.0,2536.0,0.5530682,0.84375
19.0,2537.0,0.3291469,0.875
19.0,2538.0,0.60297287,0.84375
19.0,2539.0,0.29359543,0.9375
19.0,2540.0,0.64736444,0.84375
19.0,2541.0,0.3010172,0.9375
19.0,2542.0,0.8108429,0.75
19.0,2543.0,0.40313935,0.90625
19.0,2544.0,0.25350294,0.875
19.0,2545.0,0.32095277,0.90625
19.0,2546.0,0.5158955,0.875
19.0,2547.0,0.42811456,0.75
19.0,2548.0,0.56629443,0.75
19.0,2549.0,0.5116936,0.8125
19.0,2550.0,0.6401836,0.78125
19.0,2551.0,0.4894431,0.875
19.0,2552.0,0.292317,0.84375
19.0,2553.0,0.19297566,0.9375
19.0,2554.0,0.6421249,0.84375
19.0,2555.0,0.535797,0.8125
19.0,2556.0,0.3391586,0.90625
19.0,2557.0,0.3664292,0.90625
19.0,2558.0,0.41013056,0.9375
19.0,2559.0,0.38341108,0.875
19.0,2560.0,0.4165956,0.8125
19.0,2561.0,0.4750842,0.84375
19.0,2562.0,0.28611827,0.90625
19.0,2563.0,0.29438442,0.90625
19.0,2564.0,0.6851295,0.75
19.0,2565.0,0.71622515,0.84375
19.0,2566.0,0.49469438,0.8125
19.0,2567.0,0.28789288,0.90625
19.0,2568.0,0.78573453,0.75
19.0,2569.0,0.34556872,0.9375
19.0,2570.0,0.8748023,0.78125
19.0,2571.0,0.51242334,0.90625
19.0,2572.0,0.5843633,0.8125
19.0,2573.0,0.78521264,0.78125
19.0,2574.0,0.47786313,0.8125
19.0,2575.0,0.3559111,0.875
19.0,2576.0,0.3329378,0.875
19.0,2577.0,0.40459126,0.875
19.0,2578.0,0.2078924,1.0
19.0,2579.0,0.74577475,0.6875
19.0,2580.0,0.25235674,0.9375
19.0,2581.0,0.35627624,0.90625
19.0,2582.0,0.51565987,0.875
19.0,2583.0,0.2966728,0.90625
19.0,2584.0,0.7853317,0.8125
19.0,2585.0,0.65099066,0.875
19.0,2586.0,0.37889853,0.875
19.0,2587.0,0.21213374,0.9375
19.0,2588.0,0.7440264,0.8125
19.0,2589.0,0.25581124,0.9375
19.0,2590.0,0.3189932,0.90625
19.0,2591.0,0.2774673,0.90625
19.0,2592.0,0.48696396,0.8125
19.0,2593.0,0.287032,0.96875
19.0,2594.0,0.377711,0.90625
19.0,2595.0,0.29152212,0.9375
19.0,2596.0,0.43014124,0.8125
19.0,2597.0,0.36801252,0.875
19.0,2598.0,0.67604595,0.78125
19.0,2599.0,0.49832156,0.84375
19.0,2600.0,0.6440828,0.84375
19.0,2601.0,0.23482476,0.96875
19.0,2602.0,0.39740413,0.875
19.0,2603.0,0.3504682,0.9565217391304348
20.0,2604.0,0.29483664,1.0
20.0,2605.0,0.62508476,0.78125
20.0,2606.0,0.4994463,0.875
20.0,2607.0,0.7275605,0.8125
20.0,2608.0,0.22425206,0.96875
20.0,2609.0,0.82559335,0.78125
20.0,2610.0,0.47512794,0.84375
20.0,2611.0,0.1255322,1.0
20.0,2612.0,0.32067817,0.9375
20.0,2613.0,0.748665,0.8125
20.0,2614.0,0.30598295,0.9375
20.0,2615.0,0.48863527,0.875
20.0,2616.0,0.50537,0.875
20.0,2617.0,0.27422193,0.90625
20.0,2618.0,0.5439765,0.75
20.0,2619.0,0.3567715,0.90625
20.0,2620.0,0.8145858,0.71875
20.0,2621.0,0.26181844,0.875
20.0,2622.0,0.4975519,0.875
20.0,2623.0,0.2908816,0.90625
20.0,2624.0,0.46433076,0.875
20.0,2625.0,0.45842767,0.84375
20.0,2626.0,0.3873975,0.90625
20.0,2627.0,0.75855225,0.78125
20.0,2628.0,0.31822777,0.875
20.0,2629.0,0.6559832,0.8125
20.0,2630.0,0.4971125,0.875
20.0,2631.0,0.8294946,0.6875
20.0,2632.0,0.4622599,0.84375
20.0,2633.0,0.3157848,0.90625
20.0,2634.0,0.47412008,0.75
20.0,2635.0,0.4284613,0.9375
20.0,2636.0,0.33529505,0.90625
20.0,2637.0,0.2540183,0.9375
20.0,2638.0,0.25250748,0.90625
20.0,2639.0,0.48518214,0.84375
20.0,2640.0,0.3167566,0.90625
20.0,2641.0,0.47898847,0.90625
20.0,2642.0,0.4274164,0.84375
20.0,2643.0,0.5149942,0.8125
20.0,2644.0,0.4943134,0.84375
20.0,2645.0,0.46621892,0.84375
20.0,2646.0,0.9315558,0.75
20.0,2647.0,0.1955832,0.96875
20.0,2648.0,0.44024986,0.84375
20.0,2649.0,0.5567893,0.84375
20.0,2650.0,0.49631158,0.8125
20.0,2651.0,0.21552362,0.96875
20.0,2652.0,0.38977227,0.90625
20.0,2653.0,0.5358829,0.84375
20.0,2654.0,0.23904651,0.90625
20.0,2655.0,0.5836511,0.875
20.0,2656.0,0.44333032,0.875
20.0,2657.0,0.23860328,0.90625
20.0,2658.0,0.26623982,0.90625
20.0,2659.0,0.49114054,0.84375
20.0,2660.0,0.5126316,0.75
20.0,2661.0,0.27497938,0.90625
20.0,2662.0,0.3045199,0.90625
20.0,2663.0,0.4249997,0.875
20.0,2664.0,0.4748309,0.8125
20.0,2665.0,0.4456592,0.90625
20.0,2666.0,0.5484912,0.84375
20.0,2667.0,0.57296467,0.8125
20.0,2668.0,0.31549382,0.84375
20.0,2669.0,0.44941157,0.84375
20.0,2670.0,0.6410352,0.78125
20.0,2671.0,0.2731678,0.90625
20.0,2672.0,0.35119724,0.90625
20.0,2673.0,0.32497266,0.875
20.0,2674.0,0.33589676,0.875
20.0,2675.0,0.36574796,0.90625
20.0,2676.0,0.23973666,0.96875
20.0,2677.0,0.33648476,0.875
20.0,2678.0,0.23320365,0.9375
20.0,2679.0,0.47708088,0.84375
20.0,2680.0,0.7241178,0.75
20.0,2681.0,0.34684393,0.9375
20.0,2682.0,0.59181106,0.75
20.0,2683.0,0.39063764,0.84375
20.0,2684.0,0.2303309,0.9375
20.0,2685.0,0.6275221,0.84375
20.0,2686.0,0.49852595,0.84375
20.0,2687.0,0.50970304,0.875
20.0,2688.0,0.29474938,0.96875
20.0,2689.0,0.3969139,0.90625
20.0,2690.0,0.20563093,0.9375
20.0,2691.0,0.26239017,0.875
20.0,2692.0,0.54032487,0.8125
20.0,2693.0,0.31270617,0.875
20.0,2694.0,0.81589,0.78125
20.0,2695.0,0.50780135,0.78125
20.0,2696.0,0.5101654,0.84375
20.0,2697.0,0.45370823,0.875
20.0,2698.0,0.38523585,0.90625
20.0,2699.0,0.59509057,0.78125
20.0,2700.0,0.31669125,0.90625
20.0,2701.0,0.48457363,0.84375
20.0,2702.0,0.6445459,0.8125
20.0,2703.0,0.48900616,0.8125
20.0,2704.0,0.35083827,0.90625
20.0,2705.0,0.24907865,0.9375
20.0,2706.0,0.55767334,0.8125
20.0,2707.0,0.5302743,0.84375
20.0,2708.0,0.780351,0.78125
20.0,2709.0,0.33893365,0.90625
20.0,2710.0,0.43312335,0.90625
20.0,2711.0,0.31929886,0.9375
20.0,2712.0,0.5867893,0.8125
20.0,2713.0,0.3246006,0.9375
20.0,2714.0,0.21487373,0.90625
20.0,2715.0,0.37773815,0.8125
20.0,2716.0,0.2962894,0.90625
20.0,2717.0,0.5050958,0.90625
20.0,2718.0,0.38585526,0.8125
20.0,2719.0,0.2578579,0.9375
20.0,2720.0,0.3435092,0.90625
20.0,2721.0,0.7536543,0.78125
20.0,2722.0,0.28065804,0.9375
20.0,2723.0,0.29376027,0.90625
20.0,2724.0,0.6259958,0.71875
20.0,2725.0,0.40413576,0.84375
20.0,2726.0,0.5174027,0.875
20.0,2727.0,0.35600674,0.90625
20.0,2728.0,0.4388122,0.90625
20.0,2729.0,0.78334254,0.8125
20.0,2730.0,0.53713274,0.8125
20.0,2731.0,0.28811377,0.875
20.0,2732.0,0.6219879,0.75
20.0,2733.0,0.21411005,0.96875
20.0,2734.0,0.25905403,0.96875
20.0,2735.0,0.37618387,0.875
20.0,2736.0,0.58568716,0.78125
20.0,2737.0,0.6718161,0.84375
20.0,2738.0,0.5675086,0.8125
20.0,2739.0,0.3197586,0.9375
20.0,2740.0,0.5273894,0.8260869565217391
21.0,2741.0,0.38018206,0.90625
21.0,2742.0,0.27578005,0.90625
21.0,2743.0,0.61669946,0.78125
21.0,2744.0,0.16233754,0.96875
21.0,2745.0,0.20613848,0.90625
21.0,2746.0,0.32968062,0.875
21.0,2747.0,0.21731916,0.90625
21.0,2748.0,0.45479363,0.84375
21.0,2749.0,0.32498214,0.90625
21.0,2750.0,0.31977007,0.9375
21.0,2751.0,0.43453062,0.875
21.0,2752.0,0.26825684,0.96875
21.0,2753.0,0.42876425,0.90625
21.0,2754.0,0.6423754,0.78125
21.0,2755.0,0.51550746,0.78125
21.0,2756.0,0.34629142,0.9375
21.0,2757.0,0.25472504,0.9375
21.0,2758.0,0.2771982,0.90625
21.0,2759.0,0.37927443,0.875
21.0,2760.0,0.3204658,0.84375
21.0,2761.0,0.53150004,0.8125
21.0,2762.0,0.18105642,0.9375
21.0,2763.0,0.17631358,0.96875
21.0,2764.0,0.40510136,0.8125
21.0,2765.0,0.2609186,0.875
21.0,2766.0,0.4146433,0.84375
21.0,2767.0,0.4835248,0.8125
21.0,2768.0,0.2628977,0.9375
21.0,2769.0,0.19443493,0.9375
21.0,2770.0,0.24328387,0.90625
21.0,2771.0,0.5149511,0.78125
21.0,2772.0,0.683429,0.75
21.0,2773.0,0.29956967,0.90625
21.0,2774.0,0.14712285,1.0
21.0,2775.0,0.31814346,0.96875
21.0,2776.0,0.702119,0.78125
21.0,2777.0,0.2614341,0.96875
21.0,2778.0,0.26916146,0.90625
21.0,2779.0,0.40117,0.84375
21.0,2780.0,0.20806183,0.96875
21.0,2781.0,0.47380626,0.8125
21.0,2782.0,0.47741494,0.84375
21.0,2783.0,0.30369318,0.9375
21.0,2784.0,0.26299855,0.9375
21.0,2785.0,0.46481174,0.875
21.0,2786.0,0.3587022,0.875
21.0,2787.0,0.6070343,0.84375
21.0,2788.0,0.76809335,0.78125
21.0,2789.0,0.48329487,0.90625
21.0,2790.0,0.2349416,0.96875
21.0,2791.0,0.40119427,0.90625
21.0,2792.0,0.5604872,0.875
21.0,2793.0,0.48290056,0.875
21.0,2794.0,0.45721012,0.8125
21.0,2795.0,0.15673408,1.0
21.0,2796.0,0.26446924,0.9375
21.0,2797.0,0.64745903,0.78125
21.0,2798.0,0.7884845,0.71875
21.0,2799.0,0.42756617,0.84375
21.0,2800.0,0.2835282,0.90625
21.0,2801.0,0.5091632,0.8125
21.0,2802.0,0.55315155,0.8125
21.0,2803.0,0.40701014,0.84375
21.0,2804.0,0.2961262,0.875
21.0,2805.0,0.48660251,0.90625
21.0,2806.0,0.35120165,0.90625
21.0,2807.0,0.551302,0.8125
21.0,2808.0,0.3527235,0.90625
21.0,2809.0,0.2964356,0.875
21.0,2810.0,0.63374805,0.8125
21.0,2811.0,0.26681173,0.90625
21.0,2812.0,0.5580723,0.84375
21.0,2813.0,0.5097929,0.8125
21.0,2814.0,0.35217708,0.875
21.0,2815.0,0.59083813,0.8125
21.0,2816.0,0.33652177,0.875
21.0,2817.0,0.64830995,0.78125
21.0,2818.0,0.5012871,0.84375
21.0,2819.0,0.4490146,0.875
21.0,2820.0,0.46858817,0.84375
21.0,2821.0,0.6465836,0.875
21.0,2822.0,0.5723237,0.84375
21.0,2823.0,0.28624144,0.90625
21.0,2824.0,0.32862905,0.90625
21.0,2825.0,0.33269638,0.90625
21.0,2826.0,0.42712644,0.875
21.0,2827.0,0.27882102,0.96875
21.0,2828.0,0.43370444,0.9375
21.0,2829.0,0.34294116,0.90625
21.0,2830.0,0.4777824,0.84375
21.0,2831.0,0.45865536,0.8125
21.0,2832.0,0.61403066,0.84375
21.0,2833.0,0.26518112,0.9375
21.0,2834.0,0.7975093,0.71875
21.0,2835.0,0.33579496,0.875
21.0,2836.0,0.5567649,0.875
21.0,2837.0,0.274729,0.9375
21.0,2838.0,0.34674355,0.90625
21.0,2839.0,0.50594276,0.875
21.0,2840.0,0.3457041,0.9375
21.0,2841.0,0.5341003,0.78125
21.0,2842.0,0.42204204,0.875
21.0,2843.0,0.3508652,0.90625
21.0,2844.0,0.7721665,0.75
21.0,2845.0,0.78175473,0.6875
21.0,2846.0,0.50344145,0.84375
21.0,2847.0,0.49896452,0.78125
21.0,2848.0,0.53116435,0.875
21.0,2849.0,0.73048764,0.8125
21.0,2850.0,0.8596706,0.78125
21.0,2851.0,0.36009136,0.9375
21.0,2852.0,0.72956115,0.84375
21.0,2853.0,0.43987718,0.84375
21.0,2854.0,0.43914193,0.84375
21.0,2855.0,0.5517538,0.84375
21.0,2856.0,0.52071947,0.75
21.0,2857.0,0.3708889,0.875
21.0,2858.0,0.099926576,1.0
21.0,2859.0,0.28497848,0.9375
21.0,2860.0,0.47198835,0.84375
21.0,2861.0,0.42196664,0.875
21.0,2862.0,0.42747128,0.875
21.0,2863.0,0.3810748,0.84375
21.0,2864.0,0.2553109,0.875
21.0,2865.0,0.30643877,0.9375
21.0,2866.0,0.44422612,0.8125
21.0,2867.0,0.31550044,0.9375
21.0,2868.0,0.67805016,0.84375
21.0,2869.0,0.38532662,0.90625
21.0,2870.0,0.29709908,0.90625
21.0,2871.0,0.37410843,0.875
21.0,2872.0,1.0394843,0.625
21.0,2873.0,0.4594501,0.875
21.0,2874.0,0.37327415,0.90625
21.0,2875.0,0.47547728,0.84375
21.0,2876.0,0.19569159,0.96875
21.0,2877.0,0.396458,0.8695652173913043
22.0,2878.0,0.60877657,0.8125
22.0,2879.0,0.26879773,0.96875
22.0,2880.0,0.35991722,0.90625
22.0,2881.0,0.18518764,0.9375
22.0,2882.0,0.52933294,0.84375
